title,author,goodreads_url,cover_url,avg_rating,num_ratings,year_published,shelf
The Steel Seraglio (Paperback),Mike Carey,https://www.goodreads.com/book/show/12854055-the-steel-seraglio,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318867989l/12854055._SX50_.jpg,4.1,881.0,2012.0,african-fantasy
"Transformation (Rai-Kirah, #1)",Carol Berg,https://www.goodreads.com/book/show/618196.Transformation,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388179994l/618196._SY75_.jpg,4.01,7409.0,2000.0,african-fantasy
"A Taste of Honey (The Sorcerer of the Wildeeps, #2)",Kai Ashante Wilson,https://www.goodreads.com/book/show/30197853-a-taste-of-honey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464796695l/30197853._SY75_.jpg,3.85,2600.0,2016.0,african-fantasy
The Winged Histories (Hardcover),Sofia Samatar,https://www.goodreads.com/book/show/25330014-the-winged-histories,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455172345l/25330014._SY75_.jpg,4.0,932.0,2016.0,african-fantasy
Washington Black (Hardcover),Esi Edugyan,https://www.goodreads.com/book/show/38140077-washington-black,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558478576l/38140077._SX50_.jpg,3.95,73302.0,2018.0,african-fantasy
"Tales of Nevèrÿon (Return to Nevèrÿon, #1)",Samuel R. Delany,https://www.goodreads.com/book/show/85866.Tales_of_Nev_r_on,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1753563631l/85866._SY75_.jpg,3.94,1718.0,1979.0,african-fantasy
"The Erstwhile (The Vorrh Trilogy, #2)",Brian Catling,https://www.goodreads.com/book/show/30689357-the-erstwhile,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1693409171l/30689357._SY75_.jpg,4.01,1786.0,2017.0,african-fantasy
"The Wrath and the Dawn (The Wrath and the Dawn, #1)",Renée Ahdieh,https://www.goodreads.com/book/show/18798983-the-wrath-and-the-dawn,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417956963l/18798983._SY75_.jpg,4.04,187079.0,2015.0,african-fantasy
"She Who Knows (She Who Knows, #1)",Nnedi Okorafor,https://www.goodreads.com/book/show/202470599-she-who-knows,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1707588949l/202470599._SY75_.jpg,4.03,2362.0,2024.0,african-fantasy
The Between (Mass Market Paperback),Tananarive Due,https://www.goodreads.com/book/show/41534.The_Between,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349078178l/41534._SY75_.jpg,4.03,6690.0,1995.0,african-fantasy
The Djinn Waits a Hundred Years (Hardcover),Shubnum Khan,https://www.goodreads.com/book/show/127464148-the-djinn-waits-a-hundred-years,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1685352104l/127464148._SY75_.jpg,3.84,7406.0,2024.0,african-fantasy
Out of Body (Hardcover),Nia  Davenport,https://www.goodreads.com/book/show/150352486-out-of-body,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1691095979l/150352486._SY75_.jpg,3.98,1013.0,2024.0,african-fantasy
"Blood Moon (Blood Chronicles, #1)",Britney S. Lewis,https://www.goodreads.com/book/show/210843947-blood-moon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1729173174l/210843947._SY75_.jpg,3.41,3912.0,2025.0,african-fantasy
The Dark Place (Hardcover),Britney S. Lewis,https://www.goodreads.com/book/show/63320079-the-dark-place,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1668906040l/63320079._SX50_.jpg,3.76,540.0,2023.0,african-fantasy
The Undead Truth of Us (Hardcover),Britney S. Lewis,https://www.goodreads.com/book/show/56651317-the-undead-truth-of-us,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1635585432l/56651317._SX50_.jpg,3.83,920.0,2022.0,african-fantasy
"Hoodoo Heaven (Boudin, Barbecue, and Hoodoo #0.5)",Reggi Dupree,https://www.goodreads.com/book/show/62589216-hoodoo-heaven,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1663160836l/62589216._SX50_.jpg,4.2,324.0,,african-fantasy
"This Ravenous Fate (This Ravenous Fate, #1)",Hayley Dennings,https://www.goodreads.com/book/show/200174131-this-ravenous-fate,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1706128403l/200174131._SY75_.jpg,3.4,4161.0,2024.0,african-fantasy
All the Fighting Parts (Hardcover),Hannah V. Sawyerr,https://www.goodreads.com/book/show/98652414-all-the-fighting-parts,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1686090164l/98652414._SY75_.jpg,4.4,1760.0,2023.0,african-fantasy
"Yomi and the Fury of Ninki Nanka  (Nkara Chronicles, #1)",Davina Tijani,https://www.goodreads.com/book/show/125568097-yomi-and-the-fury-of-ninki-nanka,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1680773151l/125568097._SY75_.jpg,4.09,34.0,,african-fantasy
"The Justice of Kings (Empire of the Wolf, #1)",Richard  Swan,https://www.goodreads.com/book/show/58293284-the-justice-of-kings,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1635718816l/58293284._SY75_.jpg,3.99,16791.0,2022.0,african-fantasy
Tender Beasts (Hardcover),Liselle Sambury,https://www.goodreads.com/book/show/176443748-tender-beasts,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1686501476l/176443748._SY75_.jpg,3.81,2171.0,2024.0,african-fantasy
Obsidian (Paperback),Sarah J. Daley,https://www.goodreads.com/book/show/57637692-obsidian,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1617650422l/57637692._SY75_.jpg,3.5,384.0,2022.0,african-fantasy
A Blade So Black (The Nightmare-Verse #1),L.L. McKinney,https://www.goodreads.com/book/show/36952594-a-blade-so-black,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524085521l/36952594._SY75_.jpg,3.73,8614.0,2018.0,african-fantasy
"Three Parts Dead (Craft Sequence, #1)",Max Gladstone,https://www.goodreads.com/book/show/13539191-three-parts-dead,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333049511l/13539191._SY75_.jpg,3.97,15572.0,2012.0,african-fantasy
Where Sleeping Girls Lie (Hardcover),Faridah Àbíké-Íyímídé,https://www.goodreads.com/book/show/61484909-where-sleeping-girls-lie,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1685993148l/61484909._SY75_.jpg,3.97,22698.0,2024.0,african-fantasy
Forging a Nightmare (Paperback),Patricia A.  Jackson,https://www.goodreads.com/book/show/56353707-forging-a-nightmare,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1628536029l/56353707._SY75_.jpg,3.68,219.0,2021.0,african-fantasy
"That Self-Same Metal (The Forge & Fracture Saga, #1)",Brittany N. Williams,https://www.goodreads.com/book/show/61783760-that-self-same-metal,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1661605198l/61783760._SX50_.jpg,3.75,1333.0,2023.0,african-fantasy
"Blood Debts (Blood Debts, #1)",Terry J. Benton-Walker,https://www.goodreads.com/book/show/60784432-blood-debts,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1660390164l/60784432._SY75_.jpg,3.83,5029.0,2023.0,african-fantasy
The Principle of Moments (Order of Legends #1),Esmie Jikiemi-Pearson,https://www.goodreads.com/book/show/57385927-the-principle-of-moments,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1684778606l/57385927._SY75_.jpg,3.59,1455.0,2024.0,african-fantasy
"The Balance of Fates (Fate and Legacy, #1)",RAQUEL RAELYNN,https://www.goodreads.com/book/show/87840600-the-balance-of-fates,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1674829900l/87840600._SY75_.jpg,4.1,705.0,,african-fantasy
"Wish of the Wicked (A Fairy Godmother, #1)",Danielle  Paige,https://www.goodreads.com/book/show/32330132-wish-of-the-wicked,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1691763098l/32330132._SY75_.jpg,3.66,1192.0,2023.0,african-fantasy
The Smoke That Thunders (Hardcover),Erhu Kome,https://www.goodreads.com/book/show/150778829-the-smoke-that-thunders,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1687141123l/150778829._SY75_.jpg,3.97,171.0,,african-fantasy
"Godkiller (Fallen Gods, #1)",Hannah Kaner,https://www.goodreads.com/book/show/61244268-godkiller,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1659863757l/61244268._SY75_.jpg,3.86,59538.0,2023.0,african-fantasy
Where the River Meets the Soul (Paperback),S.  Nicole,https://www.goodreads.com/book/show/198269713-where-the-river-meets-the-soul,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1694550575l/198269713._SY75_.jpg,4.09,56.0,,african-fantasy
"Dead Dead Girls (Harlem Renaissance Mystery, #1)",Nekesa Afia,https://www.goodreads.com/book/show/55333955-dead-dead-girls,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1604113380l/55333955._SX50_.jpg,3.21,6292.0,2021.0,african-fantasy
"Koku Akanbi and the Heart of Midnight (Jujuland, #1)",Maria Motunrayo Adebisi,https://www.goodreads.com/book/show/121081637-koku-akanbi-and-the-heart-of-midnight,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1681575404l/121081637._SY75_.jpg,4.26,57.0,2023.0,african-fantasy
The Border Keeper (Mkalis Cycle #1),Kerstin  Hall,https://www.goodreads.com/book/show/42403547-the-border-keeper,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547710426l/42403547._SY75_.jpg,3.67,1321.0,2019.0,african-fantasy
Bones and Runes (Paperback),Stephen Embleton,https://www.goodreads.com/book/show/60622328-bones-and-runes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1647333610l/60622328._SY75_.jpg,4.0,2.0,2022.0,african-fantasy
"Sing Me to Sleep (Sing Me to Sleep, #1)",Gabi Burton,https://www.goodreads.com/book/show/62039217-sing-me-to-sleep,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1665320073l/62039217._SY75_.jpg,3.83,7657.0,2023.0,african-fantasy
The Last Gift of the Master Artists (Paperback),Ben Okri,https://www.goodreads.com/book/show/59582893-the-last-gift-of-the-master-artists,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1649036591l/59582893._SY75_.jpg,3.56,253.0,2022.0,african-fantasy
"Bloodmarked (The Legendborn Cycle, #2)",Tracy Deonn,https://www.goodreads.com/book/show/59365195-bloodmarked,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1665593512l/59365195._SY75_.jpg,4.29,90059.0,2022.0,african-fantasy
"Shadow Fall (Shadowchasers, #3)",Seressia Glass,https://www.goodreads.com/book/show/9467205-shadow-fall,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1293562691l/9467205._SY75_.jpg,3.84,290.0,2011.0,african-fantasy
Snow Flower and the Panther (Hardcover),Fleurie Leclercq,https://www.goodreads.com/book/show/43862258-snow-flower-and-the-panther,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549440097l/43862258._SX50_.jpg,4.21,72.0,,african-fantasy
"The Jasad Heir (The Scorched Throne, #1)",Sara  Hashem,https://www.goodreads.com/book/show/60581370-the-jasad-heir,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1671465519l/60581370._SY75_.jpg,4.07,48915.0,2023.0,african-fantasy
"Shadow Chase (Shadowchasers, #2)",Seressia Glass,https://www.goodreads.com/book/show/7095798-shadow-chase,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348919027l/7095798._SY75_.jpg,3.83,432.0,2010.0,african-fantasy
"Blood Like Magic (Blood Like Magic, #1)",Liselle Sambury,https://www.goodreads.com/book/show/52305778-blood-like-magic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1603124037l/52305778._SX50_.jpg,3.95,8390.0,2021.0,african-fantasy
"The Year of the Witching (Bethel, #1)",Alexis Henderson,https://www.goodreads.com/book/show/49789629-the-year-of-the-witching,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576699031l/49789629._SY75_.jpg,3.8,46840.0,2020.0,african-fantasy
Masquerade Season (Kindle Edition),'Pemi Aguda,https://www.goodreads.com/book/show/57145838-masquerade-season,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1616697869l/57145838._SY75_.jpg,3.94,195.0,2021.0,african-fantasy
"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,https://www.goodreads.com/book/show/19161852-the-fifth-season,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386803701l/19161852._SY75_.jpg,4.28,342575.0,2015.0,african-fantasy
"The Hundred Thousand Kingdoms (Inheritance, #1)",N.K. Jemisin,https://www.goodreads.com/book/show/6437061-the-hundred-thousand-kingdoms,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1303143211l/6437061._SY75_.jpg,3.89,82660.0,2010.0,african-fantasy
"The Battle Drum (The Ending Fire Trilogy, #2)",Saara El-Arifi,https://www.goodreads.com/book/show/62628927-the-battle-drum,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1684817399l/62628927._SY75_.jpg,4.29,4490.0,2023.0,african-fantasy
The Hidden Star (Paperback),K. Sello Duiker,https://www.goodreads.com/book/show/9496902-the-hidden-star,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1289084337l/9496902._SY75_.jpg,3.95,165.0,2006.0,african-fantasy
"Nos jours brûlés (Nos jours brûlés, #1)",Laura Nsafou,https://www.goodreads.com/book/show/54495514-nos-jours-br-l-s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1636047524l/54495514._SY75_.jpg,3.92,541.0,2021.0,african-fantasy
"Empire of Ivory (Temeraire, #4)",Naomi Novik,https://www.goodreads.com/book/show/129510.Empire_of_Ivory,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389968861l/129510._SY75_.jpg,3.99,34225.0,2007.0,african-fantasy
"Onyeka and the Academy of the Sun (Onyeka, #1)",Tọlá Okogwu,https://www.goodreads.com/book/show/59004680-onyeka-and-the-academy-of-the-sun,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1652891657l/59004680._SX50_.jpg,4.08,2040.0,2022.0,african-fantasy
"The Blood Trials (The Blood Gift Duology, #1)",N.E. Davenport,https://www.goodreads.com/book/show/58511056-the-blood-trials,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1627482424l/58511056._SY75_.jpg,4.07,9313.0,2022.0,african-fantasy
Within These Wicked Walls (Hardcover),Lauren Blackwood,https://www.goodreads.com/book/show/52858788-within-these-wicked-walls,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1610730493l/52858788._SY75_.jpg,3.49,14740.0,2021.0,african-fantasy
"Beasts of Ruin (Beasts of Prey, #2)",Ayana Gray,https://www.goodreads.com/book/show/59830488-beasts-of-ruin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1643296203l/59830488._SY75_.jpg,4.08,2698.0,2022.0,african-fantasy
The Black God's Drums (Kindle Edition),P. Djèlí Clark,https://www.goodreads.com/book/show/38118138-the-black-god-s-drums,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521211814l/38118138._SY75_.jpg,3.99,11880.0,2018.0,african-fantasy
Fledgling (Paperback),Octavia E. Butler,https://www.goodreads.com/book/show/60925.Fledgling,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441479816l/60925._SY75_.jpg,3.79,40452.0,2005.0,african-fantasy
"The Vorrh (The Vorrh Trilogy, #1)",Brian Catling,https://www.goodreads.com/book/show/16071377-the-vorrh,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349600836l/16071377._SY75_.jpg,3.46,7978.0,2012.0,african-fantasy
"Cold Fire (Spiritwalker, #2)",Kate Elliott,https://www.goodreads.com/book/show/9347801-cold-fire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318180674l/9347801._SY75_.jpg,3.92,5412.0,2011.0,african-fantasy
"Cold Magic (Spiritwalker, #1)",Kate Elliott,https://www.goodreads.com/book/show/7114825-cold-magic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1323994929l/7114825._SY75_.jpg,3.72,9389.0,2010.0,african-fantasy
"The Library of the Dead (Edinburgh Nights, #1)",T.L. Huchu,https://www.goodreads.com/book/show/53205876-the-library-of-the-dead,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1606777755l/53205876._SY75_.jpg,3.48,21271.0,2021.0,african-fantasy
"Akata Woman (The Nsibidi Scripts, #3)",Nnedi Okorafor,https://www.goodreads.com/book/show/57841497-akata-woman,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1629547586l/57841497._SX50_.jpg,4.19,5077.0,2022.0,african-fantasy
"The Angel of Khan el-Khalili (Dead Djinn Universe, #0.2)",P. Djèlí Clark,https://www.goodreads.com/book/show/57888459-the-angel-of-khan-el-khalili,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1767434247l/57888459._SY75_.jpg,3.94,3545.0,2017.0,african-fantasy
"Empress Crowned in Red (Witches Steeped in Gold, #2)",Ciannon Smart,https://www.goodreads.com/book/show/58984662-empress-crowned-in-red,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1634748733l/58984662._SY75_.jpg,3.65,606.0,2022.0,african-fantasy
Mothership: Tales from Afrofuturism and Beyond (Paperback),Bill Campbell,https://www.goodreads.com/book/show/18432560-mothership,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414559282l/18432560._SX50_.jpg,,,,african-fantasy
A Stranger in Olondria (Paperback),Sofia Samatar,https://www.goodreads.com/book/show/12814333-a-stranger-in-olondria,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1342108396l/12814333._SY75_.jpg,3.66,3109.0,2013.0,african-fantasy
A Fledgling Abiba (Kindle Edition),Dilman Dila,https://www.goodreads.com/book/show/56923143-a-fledgling-abiba,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1612233983l/56923143._SY75_.jpg,3.67,33.0,,african-fantasy
They Made Us Blood and Fury (Chronicles of the Countless Clans #1),Cheryl S. Ntumy,https://www.goodreads.com/book/show/56505234-they-made-us-blood-and-fury,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1624289658l/56505234._SX50_.jpg,4.36,14.0,,african-fantasy
